,word,corr,counts
2514,leon,0.008550878624745102,32
2515,less,0.003830580496775167,465
2516,lesson,-0.00232628018717837,119
2517,lessons,0.009831494607997262,98
2518,let,0.00554861956131629,1783
2519,let's,0.023358679190239574,434
2520,lets,0.012215208567397938,327
2521,letter,0.0002294976297555028,88
2522,letters,-0.0022239589351850516,40
2523,letting,-0.007989112101090151,168
2524,level,-0.0007754789510722924,118
2525,levels,-0.0007754789510723005,52
2526,libbyoliver,0.005811641470782896,36
2527,library,0.004225557206781581,93
2528,license,0.0073209291986565265,37
2529,lie,0.0032192845071148646,180
2530,lied,-0.00019294109239752946,49
2531,lies,0.0005837780787742885,36
2532,life,0.0014560410658880504,1766
2533,life's,0.00864405550596068,42
2534,lift,0.009831494607997284,48
2535,light,0.002403388355941874,290
2536,lightning,-0.0018157943291261564,48
2537,lights,-0.0065204326571718044,92
2538,like,-0.0014001166279577388,12927
2539,liked,0.017446561272921664,421
2540,likely,0.006616558611684448,101
2541,likes,0.008322057164995497,183
2542,likey,0.0018019610045832864,42
2543,liking,-0.002007509712502279,117
2544,lil,-0.0016486768635495218,480
2545,lily,-0.0001929410923975254,44
2546,lime,0.0005837780787742877,38
2547,limeice,0.009873868733917433,47
2548,limit,0.014042881318611016,286
2549,limited,-0.006996403002105826,45
2550,line,0.0003976607147413083,315
2551,lines,0.005136686216051903,131
2552,link,-0.004785168355779902,791
2553,links,-0.0050263213102500785,123
2554,lip,-0.008298971683758342,78
2555,lips,-0.0018157943291261666,50
2556,lisa,-0.004611439391576625,57
2557,list,0.011860618439505076,514
2558,listen,0.010029616482506038,611
2559,listened,0.00618104272407942,98
2560,listenin,0.008550878624745099,38
2561,listening,0.026584059406513778,985
2562,lit,-0.007660625860647874,33
2563,literally,-0.003632315290865294,118
2564,little,0.00028783358605638325,2193
2565,littlefletcher,0.003604462773219087,43
2566,live,-0.0045466551902388795,1502
2567,lived,-0.0020075097125022714,143
2568,liverpool,-0.00813788451288389,56
2569,lives,0.002213685713746154,156
2570,living,-0.009226109240589782,291
2571,liz,-0.0018157943291261648,41
2572,lj,0.0025484851317357734,65
2573,ll,0.004832578251707212,104
2574,lmao,0.01902134297625634,1198
2575,lmaoo,-0.0033976065226940942,93
2576,lmfao,0.009360818680939848,291
2577,lmfaoo,0.009873868733917438,42
2578,lo,0.007320929198656543,52
2579,load,-0.025354193411996465,196
2580,loading,-0.01509981209725154,47
2581,loads,-0.009217829381944544,271
2582,local,0.001167848204784799,157
2583,location,0.0058116414707828955,49
2584,lock,-0.0067012878045542386,40
2585,locked,-0.01246611640442357,76
2586,log,0.000825655695397386,99
2587,logged,0.0015651034017215221,35
2588,logo,0.011916553096258067,66
2589,lol,0.04096128942681329,14743
2590,loll,0.0002294976297554465,86
2591,lolol,-0.00856923725330648,57
2592,lols,0.002548485131735736,40
2593,lolz,6.527327654014342e-05,151
2594,london,0.0015596318056779691,434
2595,lonely,-0.02918961992692763,204
2596,long,-0.019872954319326626,2150
2597,longer,-0.014843623926222627,330
2598,longest,0.00910125254301073,125
2599,longestpoemintheworld,0.015613518896544975,87
2600,look,0.0037033519607885834,2269
2601,looked,-0.005669684807411107,392
2602,lookin,0.009011604804085652,112
2603,looking,0.01424217436348638,1654
2604,looks,-0.002218714319195279,1489
2605,lool,0.0008256556953973788,100
2606,loong,0.0005837780787742864,70
2607,loop,-0.010834483407692106,40
2608,loose,0.0002294976297554411,76
2609,loove,0.00811266353492099,97
2610,lord,0.00158996256055944,121
2611,los,-0.0012839176811155466,32
2612,lose,-0.022994146034749703,260
2613,loser,-0.011063944505745717,127
2614,losing,-0.017865731586327246,151
2615,loss,-0.008045132907997911,115
2616,lost,-0.07115934746380002,1521
2617,lot,0.005069507180230183,1396
2618,lots,0.01745503951718966,764
2619,lotsa,-0.0001929410923975457,37
2620,loud,-0.0171342505269172,157
2621,lounge,-0.004611439391576611,50
2622,lovato,0.0018019610045832634,47
2623,love,0.08923177988158754,9954
2624,loved,0.012806860364338734,626
2625,lovee,0.006979427916682742,123
2626,lovely,0.02664699839794821,1044
2627,lover,0.003345268420326832,58
2628,loves,0.03223491711190351,413
2629,lovin,0.008644055505960686,43
2630,loving,0.01812417448820703,340
2631,low,-0.013347043820761224,226
2632,lower,-0.0065682759051764105,57
2633,lt,0.014224562628652303,3037
2634,lucas,-0.004611439391576664,32
2635,luck,0.015200104081948822,1182
2636,luckily,-0.0018157943291262034,74
2637,lucky,-0.0056053976407184234,781
2638,lucy,0.004936687505839978,41
2639,lunch,0.007601580548325979,925
2640,lunchtime,0.0056982990048594015,35
2641,lush,0.0015651034017215315,40
2642,luv,0.017572605939807775,453
2643,lvatt,-0.002007509712502282,98
2644,ly,0.0045226214956842785,56
2645,lying,-0.003632315290865343,100
2646,lyrics,0.01780304101629838,94
2647,m,-0.006977880237413906,753
2648,m2e,0.012093373265577346,58
2649,ma,-0.012343622468352371,205
2650,ma'am,0.012850892440218645,60
2651,mac,0.004804358169779223,348
2652,macbook,0.008644055505960686,77
2653,machine,-0.0038527806570627108,130
2654,mad,-0.024034482319823174,552
2655,madamsalami,-0.011695874235740441,34
2656,made,0.008151237927633068,1933
2657,madness,0.005811641470782896,38
2658,mag,0.005811641470782885,51
2659,magazine,0.00821958729597117,78
2660,magic,0.016009270435949595,170
2661,mah,-0.0007754789510722868,45
2662,mail,0.0003976607147412934,299
2663,main,-0.005162054490930963,122
2664,mainly,0.00254848513173575,48
2665,maintenance,-0.006996403002105838,61
2666,major,-0.003136383697640332,194
2667,make,-0.010715859588408956,3658
2668,makes,-0.014707891669342998,1445
2669,makeup,-0.0002728917562678768,114
2670,makin,0.003121400200044811,69
2671,making,-0.0012765797699836592,1087
2672,malaysia,-0.00464408531323432,39
2673,male,-0.004672358102189386,55
2674,mall,0.0010113018852455308,140
2675,mama,0.007320588507833674,147
2676,man,-0.01795633101017039,2003
2677,manage,-0.001249016975766026,102
2678,managed,0.013086548276236796,135
2679,management,0.0005837780787742822,36
2680,manager,0.008550878624745097,52
2681,manchester,0.00022949762975546143,68
2682,mandy,0.005698299004859392,49
2683,mandyyjirouxx,0.007018279351161909,52
2684,mango,-0.004644085313234319,34
2685,manila,-0.0007754789510722935,59
2686,mann,-0.0050263213102500785,59
2687,many,-0.007261362989772909,1388
2688,marathon,0.008075193942855023,107
2689,march,-0.002568092201416332,47
2690,marginatasnaily,-0.011823949037754525,73
2691,mariahcarey,0.007320929198656546,34
2692,mario,-0.00019294109239755342,43
2693,mark,-0.0014467373283154786,138
2694,market,0.0015651034017215306,71
2695,marketing,0.005698299004859439,65
2696,markhoppus,0.006981646789585033,33
2697,marks,0.007320929198656546,41
2698,marley,-0.009871948705242935,38
2699,marriage,0.002548485131735783,45
2700,married,-0.0052996535623804015,138
2701,marry,0.005811641470782892,59
2702,marsiscoming,0.0018019610045832478,55
2703,martin,0.006981646789585004,32
2704,mary,-0.008137884512883869,72
2705,mass,-0.004644085313234325,48
2706,massage,-0.0012490169757660005,81
2707,massive,-0.012401316797782502,108
2708,master,0.0005837780787742866,44
2709,masterchef,-0.004946956615578538,32
2710,match,0.00618104272407942,155
2711,mate,0.01634035757063143,330
2712,mates,-0.0033976065226940773,83
2713,math,-0.010540728869244143,125
2714,maths,-0.018114189157302688,262
2715,matt,0.0069794279166827625,106
2716,matter,0.005499175615256325,271
2717,matters,0.012093373265577344,58
2718,max,-0.009895397800635475,90
2719,may,-0.0011707408262836055,1286
2720,maybe,0.003124802801830696,1947
2721,mcdonalds,0.005811641470782899,46
2722,mcfly,0.015082951214747429,362
2723,mcflyharry,-0.006568275905176415,60
2724,mcraddictal,0.007018279351161907,53
2725,mcrmuffin,-0.00019294109239753493,45
2726,me,-0.06978292898189643,25736
2727,meal,0.016375869794214817,107
2728,mean,-0.01949960940563468,1379
2729,meaning,0.0015651034017215334,71
2730,means,-0.01387257275874585,525
2731,meant,-0.012311508441789064,424
2732,meat,-0.0028713101048894966,65
2733,media,0.00901160480408568,164
2734,medicine,-0.0018157943291261564,48
2735,meds,-0.009895397800635454,94
2736,mee,-0.004449253113669566,225
2737,meerasapra,0.0040290372023956715,36
2738,meet,0.012760518620010855,893
2739,meeting,0.00383626377380602,382
2740,meetings,-0.0007754789510722947,64
2741,mega,-0.006701287804554219,58
2742,megan,0.0005837780787742857,38
2743,meh,-0.0036323152908653016,126
2744,mel,-0.0049469566155785705,36
2745,melbourne,-0.0007754789510722921,79
2746,melt,0.0015651034017215273,33
2747,member,0.00821958729597117,55
2748,members,0.004225557206781572,56
2749,memories,-0.010540728869244127,134
2750,memory,0.004832578251707234,122
2751,men,-0.0006981481203091382,247
2752,mental,0.00022949762975546726,58
2753,mention,0.007836023528501037,250
2754,mentioned,0.0005094941165742314,114
2755,menu,-0.004644085313234324,36
2756,mess,-0.00683619147937211,187
2757,message,0.004502785785402777,331
2758,messages,-0.020276224108750622,184
2759,messed,-0.022398881099743,116
2760,messing,0.005811641470782895,48
2761,messy,0.005811641470782895,54
2762,met,0.00563745606517804,374
2763,metal,0.001565103401721544,53
2764,methinks,0.004029037202395663,40
2765,metro,-0.007660625860647938,60
2766,mexican,-0.0018157943291261243,55
2767,mexico,-0.009871948705242928,67
2768,mi,0.0036044627732190982,77
2769,mia,-0.002223958935185005,68
2770,miami,0.0002294976297554545,88
2771,mic,-0.007660625860647921,39
2772,michael,0.0058009377322263255,143
2773,michaelmagical,0.004936687505839966,37
2774,michelle,0.007018279351161902,41
2775,mickey,-0.0166453280875628,58
2776,microsoft,-0.0007754789510722844,46
2777,mid,0.007018279351161896,74
2778,middle,-0.001906527525392496,180
2779,midnight,-0.005162054490930961,161
2780,might,-0.0028719113894047827,1654
2781,mighty,-0.004946956615578581,34
2782,migraine,-0.017866934289113984,77
2783,mike,0.0008256556953973798,88
2784,mile,0.009873868733917436,43
2785,miles,0.0027477366960004246,141
2786,miley,0.007271097332328949,447
2787,mileycyrus,0.010189280601806848,654
2788,mileymonday,0.006981646789585033,118
2789,milk,-0.008095191274928137,191
2790,milkshake,-0.0067523910399530955,32
2791,million,0.001011301885245557,107
2792,min,-0.003290790042029702,217
2793,mind,0.013401451414218798,855
2794,minds,0.005698299004859399,59
2795,mine,-0.013306250939123389,1208
2796,mine's,-0.009549482151816129,35
2797,mines,-0.00989539780063551,67
2798,mini,-0.0033976065226940942,118
2799,mins,-0.0077897871166760545,328
2800,mint,-0.002223958935185033,45
2801,minus,0.008550878624745108,46
2802,minute,-0.003307457740473975,347
2803,minutes,-0.015422922516822053,576
2804,mirror,-0.0022239589351850278,38
2805,miserable,-0.015324317300088186,91
2806,miss,-0.09406475778317425,3735
2807,missed,-0.03810898262183368,1473
2808,misses,-0.012771750821972709,76
2809,missgiggly,0.0040290372023956385,35
2810,missin,-0.009029937690755772,62
2811,missing,-0.04167517412044824,705
2812,mission,0.004522621495684284,58
2813,missxmarisa,0.0085508786247451,39
2814,missy,0.011916553096258069,48
2815,mistake,-0.010265241705463304,87
2816,mistakes,0.004029037202395638,40
2817,mister,0.00569829900485941,41
2818,mitchel,0.012093373265577339,51
2819,mitchelmusso,-0.00557461927497153,229
2820,mix,-0.0010968574402796783,130
2821,mixed,-0.00019294109239754726,59
2822,mlexiehayden,-0.006752391039953142,33
2823,mm,0.0247272140386305,522
2824,mo,-0.003397606522694103,184
2825,mobile,-0.01660982463638861,211
2826,mode,0.013086548276236796,107
2827,model,0.010354393060146365,89
2828,mom,-0.014289515572369406,998
2829,mom's,-0.003397606522694089,98
2830,moment,-0.003493043540556025,460
2831,moments,0.0015651034017215397,86
2832,momma,-0.0022239589351850187,50
2833,mommy,0.0007262918583424032,177
2834,moms,-0.0036323152908652916,119
2835,mon,-0.00200750971250228,107
2836,monday,-0.0015635077169165342,848
2837,mondays,-0.004672358102189381,67
2838,money,-0.01959701809443176,919
2839,monitor,-0.007660625860647979,40
2840,monkey,-0.019100874613967877,71
2841,monster,-0.0028713101048895074,45
2842,montana,0.0016590657765033724,122
2843,month,-0.010734795379206965,495
2844,months,-0.01161378909615257,401
2845,montreal,0.0049366875058399744,34
2846,mood,-0.010682815660617587,478
2847,moon,0.0070527014171616305,260
2848,more,-0.006423620648048344,5129
2849,morn,-0.002568092201416334,68
2850,mornin,0.013905687722969058,127
2851,mornin',0.0018019610045832911,45
2852,morning,0.046287311035532415,5481
2853,mornings,0.0015651034017215403,49
2854,most,0.00796503957995366,1195
2855,mostly,-0.005299653562380393,165
2856,mother,-0.00038601734606107227,223
2857,mother's,0.017524139939089804,155
2858,mothers,-0.0023262801871783817,144
2859,motivation,0.004225557206781577,53
2860,mountain,0.001565103401721542,52
2861,mouse,0.002548485131735768,87
2862,mouth,-0.0031363836976403205,193
2863,move,-0.003061712513773583,533
2864,moved,-0.012726705687920177,182
2865,moves,-0.0022239589351851136,43
2866,movie,0.024436643121982606,1533
2867,movies,-0.002393357809183656,405
2868,moving,-0.010332630046171317,313
2869,mp3,-0.002871310104889509,50
2870,mr,0.005707644637590786,412
2871,mrs,0.005800937732226342,105
2872,mrtweet,0.008644055505960693,33
2873,ms,0.012796769585603593,167
2874,msg,-0.0007754789510723029,64
2875,msjuicy313,-0.011695874235740382,33
2876,msn,-0.016841943498016546,297
2877,mtv,0.004394885522177259,294
2878,muah,0.008550878624745092,37
2879,much,-0.007977589568292377,5610
2880,muffin,0.005811641470782894,35
2881,mug,0.011039504862791517,33
2882,multi,-0.004672358102189388,52
2883,multiple,-0.0046114393915766645,46
2884,mum,-0.013929879584870932,608
2885,mum's,0.0018019610045832768,54
2886,mumbai,-0.006996403002105899,35
2887,mummy,0.007018279351161912,74
2888,mums,-0.006568275905176412,73
2889,muscle,-0.006996403002105866,45
2890,museum,-0.0007754789510722823,58
2891,music,0.020915582293019024,1235
2892,musical,-0.0028713101048895066,67
2893,musician,-0.0022239589351850217,38
2894,musicmonday,0.01561351889654496,79
2895,must,0.0034596129964637773,1337
2896,mwah,-0.001815794329126125,58
2897,my,-0.09679264837421271,38914
2898,myself,-0.013787493545168734,1294
2899,myspace,-0.0016486768635495352,440
2900,mystery,-0.0018157943291261217,32
2901,myweakness,0.013964690211135153,47
2902,n,-0.014873004061300628,1602
2903,na,-0.0026171901429201164,215
2904,nada,-0.006701287804554291,34
2905,nadal,-0.006996403002105802,40
2906,nah,0.002069822230026831,383
2907,nahh,0.0025484851317356914,43
2908,nail,0.002548485131735736,72
2909,nails,0.004030113482993357,136
2910,naked,0.00422555720678158,95
2911,naman,0.004936687505839959,39
2912,name,0.013838690080046628,945
2913,named,0.008644055505960688,68
2914,names,0.009016817027832004,147
2915,nap,-0.012407057788204232,456
2916,nasty,-0.022642268316289856,138
2917,national,-0.008569237253306484,71
2918,natural,0.008644055505960674,72
2919,nature,-0.002223958935185057,52
2920,naughty,0.002548485131735748,57
2921,naw,-0.017659173306037078,69
2922,naww,-0.004644085313234316,61
2923,nba,0.0005837780787742845,34
2924,nd,0.0027477366960004307,126
2925,ne,-0.009871948705242922,50
2926,near,-0.0012292253641421201,345
2927,nearly,-0.006730339877939241,289
2928,neat,0.009831494607997286,52
2929,necessary,0.0005837780787742876,35
2930,neck,-0.006608703873845772,156
2931,necklace,0.008550878624745099,36
2932,need,-0.036084549451919114,5324
2933,needa,-0.006701287804554229,43
2934,needed,-0.006486976533546313,312
2935,needing,0.001801961004583278,36
2936,needs,-0.01317108982714864,611
2937,negative,-0.004611439391576642,44
2938,neighbors,-0.004644085313234318,45
2939,neighbour,-0.0022239589351850456,32
2940,neighbours,-0.004672358102189388,67
2941,neither,-0.004895268821736116,146
2942,nephew,-0.0012490169757660044,63
2943,nerd,0.008644055505960691,61
2944,nerves,-0.004644085313234326,35
2945,nervous,-0.0026171901429201156,150
2946,ness,-0.0018157943291261854,44
2947,net,0.0032192845071148854,181
2948,netra,-0.0018157943291261982,32
2949,network,0.002275960378230146,103
2950,never,-0.03215425696680792,2893
2951,nevermind,-0.00019294109239753629,50
2952,new,0.03750517085868066,4555
2953,newcastle,-0.004672358102189383,36
2954,newest,0.004029037202395637,39
2955,news,-0.012284498768727373,654
2956,next,0.002016790731889525,2434
2957,ng,0.007018279351161899,60
2958,ni,0.011039504862791505,42
2959,niabassett,0.0018019610045832714,40
2960,nice,0.04925992203001349,3605
2961,nicely,0.000825655695397386,70
2962,nicer,-0.004946956615578612,46
2963,nick,0.005700867253705116,248
2964,nicole,0.011039504862791519,39
2965,niece,0.001565103401721523,54
2966,nigga,-0.0018157943291261943,33
2967,night,0.0019576967747644484,5258
2968,night's,-0.008569237253306477,58
2969,nightmare,-0.013962207505750212,79
2970,nightmares,-0.013505457392169708,46
2971,nights,-0.007016086266957577,218
2972,nighty,0.013729358203610037,104
2973,niley,-0.002223958935185056,54
2974,nina,0.0040290372023956125,33
2975,nine,0.011039504862791484,38
2976,ninja,0.0015651034017215245,36
2977,nite,0.012697185917987961,541
2978,nj,-0.01169587423574041,39
2979,nk,0.0056982990048594214,47
2980,nkotb,-0.001446737328315478,191
2981,no,-0.0922478921629226,11182
2982,no1,-0.007660625860647921,35
2983,nobody,-0.01380457480337993,194
2984,noes,-0.012466116404423608,64
2985,noise,-0.009895397800635499,76
2986,nokia,-0.001815794329126116,45
2987,nom,0.008219587295971172,92
2988,non,-0.0020623147479670785,189
2989,none,-0.019006751627878102,232
2990,noo,-0.04910131695850259,766
2991,noodles,0.005698299004859421,65
2992,noon,-0.008045132907997889,65
2993,noone,0.00697942791668274,101
2994,nope,-0.010955656994107436,604
2995,nor,-0.006568275905176395,62
2996,normal,-0.0007046015706826303,219
2997,normally,0.004030113482993362,109
2998,north,0.0005094941165742106,114
2999,norway,0.002275960378230171,36
3000,nose,-0.029947342551941317,205
3001,not,-0.08600692464727715,15933
3002,note,0.0019076322369859498,263
3003,notebook,-0.011695874235740434,36
3004,notes,0.0005094941165742309,90
3005,nothin,-0.006568275905176401,83
3006,nothing,-0.018615063623369284,1471
3007,notice,0.001167848204784807,130
3008,noticed,0.0009069674961902681,187
3009,noundiessunday,0.008550878624745108,32
3010,novel,0.005698299004859422,37
3011,november,-0.004611439391576662,83
3012,now,-0.03711337412773091,13532
3013,nowadays,-0.0018157943291261783,37
3014,nowhere,-0.000775478951072299,76
3015,noww,0.003121400200044809,69
3016,np,0.012093373265577342,53
3017,nt,-0.01509981209725151,52
3018,nuggets,-0.006701287804554245,44
3019,number,0.0020241231925936113,388
3020,numbers,-0.012120550307411875,80
3021,nurse,-0.0018157943291261473,32
3022,nut,0.004522621495684275,48
3023,nuts,-0.004895268821736108,108
3024,nuttychris,0.004029037202395619,48
3025,nw,0.0025484851317357396,42
3026,nxt,-0.0012490169757659979,64
3027,ny,-0.0033976065226940856,164
3028,nyc,-0.005437495332936182,161
3029,nz,-0.004946956615578586,55
3030,o,-0.01627107752231682,1367
3031,o2,-0.0012839176811155692,46
3032,o_o,-0.00477399432976218,61
3033,obama,0.00581164147078289,36
3034,obsessed,0.007320929198656556,92
3035,obvious,0.011039504862791462,52
3036,obviously,0.00598330573689376,153
3037,ocean,-0.004611439391576661,65
3038,october,0.001565103401721536,78
3039,odd,-0.00543749533293621,136
3040,of,-0.006568768271933964,24892
3041,ofcourse,0.0042255572067815906,35
3042,off,-0.0012073971000757032,5008
3043,offer,0.005712277155887398,144
3044,offered,0.005698299004859412,35
3045,office,-0.020933318910119486,492
3046,official,0.001659065776503345,145
3047,officialas,-0.0007754789510723012,63
3048,officially,-0.0025960403196932363,218
3049,officialtila,0.010915158502278997,52
3050,offline,0.005698299004859396,69
3051,often,0.0015453045917047945,259
3052,oh,-0.017853062075096966,7357
3053,ohh,-0.007517811710864305,776
3054,oi,-0.009895397800635466,52
3055,oil,0.0008256556953973796,61
3056,ok,0.02340942526871752,3407
3057,okay,0.0016995870720082796,1611
3058,okayy,0.005811641470782892,54
3059,ol,-0.0022239589351850664,40
3060,ol',0.002548485131735705,37
3061,old,-0.012946442864771297,1523
3062,older,-0.000709314788559559,137
3063,olive,-0.0018157943291261306,32
3064,omfg,-0.009647036055546496,114
3065,omg,-0.02695458691533885,2106
3066,omgg,-0.0048952688217361205,90
3067,omgosh,-0.006752391039953062,40
3068,omj,-0.0022239589351850733,44
3069,on,-0.008360454128581498,24327
3070,once,0.04475101570001937,1856
3071,one,0.00588822556917761,8245
3072,one's,-0.00019294109239751482,67
3073,ones,-0.003382002643913641,609
3074,online,-0.009662940601958969,671
3075,only,-0.028718725822244932,3987
3076,ontd,-0.015099812097251527,33
3077,onto,0.010982687220663345,182
3078,oo,0.011515166389759258,419
3079,ooc,0.0010113018852455215,89
3080,ooh,0.006589135712742098,830
3081,oohh,-0.006520432657171841,91
3082,oops,-0.008339372967174017,243
3083,op,-0.0018157943291261802,32
3084,open,-0.009899051500653787,532
3085,opened,-0.0046723581021893956,67
3086,opening,-0.01277175082197269,96
3087,opera,-0.0007754789510722993,42
3088,opinion,-0.0001929410923975454,86
3089,opportunity,-0.004611439391576632,54
3090,opposite,0.0018019610045832684,51
3091,oprah,0.009873868733917436,40
3092,option,-0.0023262801871783622,118
3093,options,0.0069816467895850625,43
3094,or,0.015776603381500453,6073
3095,orange,-0.00667590839451605,133
3096,orchidflower,-0.011768847069026703,54
3097,order,0.004881080330074993,295
3098,ordered,-0.0007093147885595632,112
3099,ordering,0.004225557206781588,33
3100,orders,-0.009871948705242934,32
3101,org,0.003121400200044799,52
3102,original,0.0002294976297554597,116
3103,orlando,-0.00019294109239751701,57
3104,os,-0.011823949037754496,64
3105,oscar,0.0018019610045832727,33
3106,other,0.0005147260315087525,1727
3107,others,0.007200362373969133,287
3108,otherwise,-0.007982116981840676,143
3109,ouch,-0.028461633143029665,285
3110,our,0.011240279201556,1798
3111,ours,-0.002871310104889518,67
3112,ourselves,-0.001283917681115518,32
3113,out,-0.020243418026467723,10327
3114,outfit,-0.00019294109239754154,70
3115,outlook,-0.009029937690755782,48
3116,outside,-0.008126061496312634,752
3117,outta,-0.0073996082017556905,176
3118,oven,0.0025484851317357404,55
3119,over,-0.015067291367905106,3047
3120,overall,0.0058116414707829024,36
3121,overcast,-0.009871948705242918,43
3122,overnight,-0.0007754789510722813,46
3123,ow,-0.020120379298989157,109
3124,owe,0.000583778078774287,53
3125,owl,0.008550878624745094,37
3126,own,-0.00072301712871007,724
3127,owner,0.004225557206781577,34
3128,oww,-0.01786573158632722,94
3129,oz,-0.0007754789510722943,74
3130,p,0.0035440968098924756,1069
3131,pa,-0.003632315290865338,101
3132,pack,-0.009217829381944587,180
3133,package,-0.0025680922014163273,54
3134,packed,0.00597653777658453,94
3135,packing,-0.002617190142920133,150
3136,page,-0.0016850945584233354,449
3137,pages,-0.005299653562380404,118
3138,paid,-0.011380382944662289,223
3139,pain,-0.04489905641504948,563
3140,painful,-0.024076897498602343,123
3141,pains,-0.01664532808756277,47
3142,paint,0.005136686216051865,101
3143,painted,0.0040290372023956645,32
3144,painting,0.01390568772296909,107
3145,pair,-0.002617190142920139,103
3146,pal,-0.006568275905176398,46
3147,palm,0.002548485131735757,50
3148,pan,0.008550878624745071,45
3149,pancakes,0.0015651034017215397,74
3150,pandamayhem,-0.004946956615578558,41
3151,panic,-0.009549482151816113,54
3152,pants,0.008112663534920997,152
3153,papa,-0.006701287804554204,35
3154,paper,-0.002337711249791656,219
3155,papers,0.0022759603782301656,77
3156,parade,-0.014623115895179457,63
3157,paramore,-0.002223958935185058,34
3158,paranoid,0.010067736678489012,83
3159,parents,-0.016984164894951203,302
3160,paris,0.001589962560559458,95
3161,park,0.0023469779438655305,280
3162,parking,-0.00670128780455424,45
3163,part,0.00808950898665104,716
3164,particular,0.006981646789585107,45
3165,particularly,0.009873868733917431,45
3166,parties,0.01285089244021864,52
3167,partner,-0.0007754789510723125,61
3168,parts,0.004225557206781586,90
3169,party,0.008820965636813848,989
3170,partying,-0.00019294109239755382,63
3171,pass,0.007476111127032072,287
3172,passed,-0.02205616431864192,200
3173,passes,-0.011823949037754506,51
3174,passing,-0.0022239589351850733,63
3175,passion,0.011039504862791507,43
3176,passport,-0.001283917681115542,37
3177,password,-0.0018157943291261566,40
3178,past,-0.01053806738865046,418
3179,pasta,0.0008256556953973803,60
3180,paste,0.004029037202395614,37
3181,pat,-0.0012839176811155163,37
3182,path,0.005811641470782895,38
3183,pathetic,-0.008569237253306494,59
3184,patience,-0.013505457392169684,37
3185,patient,0.0008256556953973879,41
3186,patriciaco,0.009873868733917431,39
3187,patrick,0.008644055505960665,50
3188,paul,0.005800937732226319,98
3189,paula,0.0031214002000448074,44
3190,paulaabdul,-0.007660625860647901,46
3191,paulpuddifoot,0.004029037202395609,32
3192,pay,0.042353752224067266,1449
3193,paying,-0.011063944505745715,130
3194,pc,-0.01610111031510888,217
3195,pdurham,-0.00222395893518502,33
3196,pe,-0.001283917681115557,39
3197,peace,0.015383853174135095,280
3198,peaceful,0.011039504862791502,40
3199,peanut,0.01091515850227901,62
3200,pearl,-0.006996403002105863,33
3201,pee,-0.009871948705242913,54
3202,peeps,0.006972810760641335,271
3203,pembsdave,0.008219587295971165,65
3204,pen,0.004225557206781561,49
3205,pens,0.0008256556953973825,60
3206,people,-0.012618356135269945,3046
3207,peoples,-0.01350545739216975,41
3208,pepper,-0.007660625860647955,40
3209,pepsi,-0.004946956615578609,34
3210,per,0.0036044627732190956,103
3211,perezhilton,0.0025484851317357144,48
3212,perfect,0.007490893060655799,433
3213,perfectly,0.005800937732226322,61
3214,perform,-0.0007754789510722936,49
3215,performance,0.0008256556953973864,87
3216,performing,-0.004611439391576619,40
3217,perhaps,0.004178323034353262,184
3218,period,-0.0012490169757659987,74
3219,perry,0.0069816467895850685,41
3220,person,0.002051961230667181,702
3221,personal,0.011493029766346825,159
3222,personally,0.009101252543010722,70
3223,perth,-0.001815794329126154,51
3224,pet,-0.006608703873845778,90
3225,pete,0.0005837780787742846,52
3226,peter,0.001565103401721514,66
3227,peterfacinelli,-0.004672358102189385,56
3228,petewentz,0.004029037202395672,34
3229,pets,0.007320929198656512,48
3230,pfft,-0.0012490169757660079,49
3231,phew,0.006979427916682752,84
3232,phil,0.003121400200044804,42
3233,philippines,0.001659065776503323,117
3234,philly,-0.0022239589351850378,41
3235,phoenix,0.0018019610045832525,36
3236,phone,-0.0405927568277873,1631
3237,phones,-0.010834483407692067,92
3238,photo,0.009014154714690026,424
3239,photography,0.012093373265577329,55
3240,photos,0.010398002721805265,380
3241,photoshoot,0.006981646789585045,34
3242,photoshop,-0.014967679010829954,54
3243,physics,-0.007660625860647927,54
3244,piano,0.0018019610045832656,66
3245,pic,0.002345342292855038,1200
3246,pick,0.007476111127032059,359
3247,picked,-0.009478316295476802,142
3248,picking,-0.009647036055546501,103
3249,picks,0.004029037202395634,32
3250,picnic,0.008644055505960702,48
3251,pics,0.01184747570624067,848
3252,picture,0.010524529497580173,707
3253,pictures,0.012858815326543465,382
3254,pie,-0.006701287804554235,81
3255,piece,0.00571227715588738,142
3256,pieces,0.00022949762975542695,56
3257,pig,0.0040290372023956385,40
3258,piginthepoke,-0.00019294109239755802,39
3259,pillow,0.002548485131735762,59
3260,pills,-0.011823949037754487,64
3261,pin,-0.0012839176811155469,37
3262,ping,0.008550878624745094,32
3263,pink,0.01221520856739791,295
3264,pirate,0.006981646789585017,32
3265,piss,-0.002871310104889505,68
3266,pissed,-0.03337724918289347,215
3267,pissing,-0.01083448340769208,49
3268,pitch,0.0018019610045832757,33
3269,pity,-0.004611439391576639,81
3270,pix,0.004522621495684269,63
3271,pizza,0.0072663102878237976,290
3272,pjs,0.0005837780787742863,35
3273,place,0.012760518620010805,892
3274,places,-0.0028858785647821687,167
3275,plain,-0.008137884512883884,63
3276,plan,0.01757910537244968,474
3277,plane,-0.018391320224815166,204
3278,planet,0.013086548276236813,72
3279,planned,0.0005094941165742274,149
3280,planning,0.003131459972294348,197
